branch_id,date,atm_withdrawals,otc_withdrawals,is_holiday,is_payday,cash_deposits,is_branch_open
B008,3/24/19,11734.28,11673,0,0,12110.23,1
B003,12/5/20,18178.27,21657.32,0,0,19051.37,1
B005,9/11/24,,,0,0,18668.35,1
B007,1/21/22,14766.89,16902.87,0,0,14077.43,1
B008,3/9/23,17005.36,9551.98,0,0,13009.19,1
B005,6/9/25,20104.65,13183.91,0,0,19561.68,1
B007,2/10/25,23850.59,12778.83,0,0,15079.08,1
B001,10/11/18,28381.68,19754.34,0,0,15205.24,1
B004,7/20/23,21760.05,17457.54,0,0,18431.24,1
B003,7/14/23,28147.27,26997.78,0,0,20134.36,1
B004,2/26/20,19717.63,21328.39,0,0,16226.63,1
B006,1/13/20,18520.52,13204.05,0,0,7869.48,1
B006,1/7/25,23410.03,14922.58,0,0,15148.15,1
B006,2/15/20,21270.45,12294.75,0,1,12006.97,1
B003,1/16/24,28992.32,22899.98,0,0,24856.43,1
B004,5/21/21,22926.52,16476.54,0,0,21935.09,1
B001,6/23/20,20316.06,20703.96,0,0,10197.37,1
B001,6/27/25,22215.59,21846.33,0,0,24323.57,1
B004,7/5/25,16401.46,15873.51,0,0,16890.31,1
B003,7/27/20,27346.84,30439.49,0,0,17167.26,1
B007,12/18/22,14019.33,8464.49,0,0,10445.88,1
B008,2/7/25,16259.62,14861.7,0,0,14523.23,1
B008,2/8/19,15107.23,13208.02,0,0,7541.51,1
B004,3/9/21,18604.18,14868.77,0,0,10132.5,1
B002,8/21/19,23243.45,24900.56,0,0,19344.21,1
B002,6/5/24,26472.08,30690.28,0,0,17454.27,1
B001,11/3/22,27942.19,18211.6,0,0,23755.42,1
B006,6/28/24,24789.46,13187.51,0,0,17472.09,1
B008,12/21/19,15466.39,8363.78,0,0,10637.75,1
B007,7/25/19,17083.76,15998.14,0,0,15640.95,1
B001,6/2/24,19017.35,10048.13,0,0,14113.76,1
B005,1/25/20,16824.78,14010.17,0,0,11329.69,1
B002,1/28/24,26228.9,15569.74,0,0,15440.87,1
B002,7/19/23,22948.03,20132.4,0,0,21332.77,1
B007,4/17/19,14648.64,17708.95,0,0,8841.78,1
B004,5/17/24,24283.08,20707.3,0,0,21498.79,1
B004,5/19/19,13312.73,9800.76,0,0,10888.58,1
B001,11/5/18,23851.74,21656.14,0,0,21687.21,1
B007,12/27/22,17256.77,14847.85,0,0,13011.19,1
B005,7/12/20,12276.52,13702.53,0,0,14089.99,1
B005,6/22/19,18065.67,9610.58,0,0,7508.06,1
B007,1/14/19,14504.71,13357.86,0,0,11603.18,1
B005,1/13/23,19453.33,22704.22,0,0,17848.52,1
B006,5/17/19,23794.89,14647.55,0,0,8975.08,1
B005,12/27/18,21576.42,20995.14,0,0,24197.07,1
B008,12/20/21,18219.47,8778.13,0,0,13453.4,1
B002,9/17/20,33778.62,32560.8,0,0,32017.16,1
B005,2/17/21,18873.83,17379.35,0,0,12300.23,1
B003,2/7/21,21072.88,13234.17,0,0,19800.02,1
B006,12/23/19,18289.44,13386.05,0,0,10465.54,1
B001,6/2/22,22430.52,20542.98,0,0,19847.89,1
B003,4/27/25,21334.54,14297.92,0,0,10583.2,1
B001,1/5/20,14507.5,13719.15,0,0,11108.32,1
B002,12/9/18,17931.83,16702.83,0,0,11988.57,1
B004,3/21/23,21151.21,22462.57,0,0,22260.49,1
B005,11/10/18,11968.33,12545.12,0,0,7671.11,1
B007,10/16/20,18254.43,15043.71,0,0,11687.58,1
B008,1/25/25,11394.16,12930.85,0,0,7202.67,1
B002,6/3/23,,,0,0,21192.08,1
B001,3/2/19,18618.01,15438.81,0,0,12294,1
B002,8/5/21,36835.85,27012.57,0,0,20675.74,1
B002,9/17/24,34375.66,20374.51,0,0,20260.18,1
B007,1/31/19,22757.58,15761.48,0,0,10454.87,1
B007,3/4/23,12002.8,12770.94,0,0,8159.26,1
B007,10/12/24,13408.76,9753.63,0,0,6537.21,1
B007,11/16/20,18355.05,17476.59,0,0,12527.8,1
B007,9/29/23,20585.73,16526.34,0,0,19053.48,1
B006,8/30/23,25209.98,20437.78,0,0,12405.85,1
B004,10/4/22,28508.14,16876.28,0,0,20942.09,1
B006,4/26/23,13789.2,16439.2,0,0,10756.08,1
B004,2/5/25,24386.49,14073.2,0,0,15259.54,1
B002,9/2/20,30691.62,18468.81,0,0,12304.61,1
B007,10/19/24,14901.07,13141.93,0,0,6345.51,1
B002,11/20/20,,,0,0,25446.3,1
B004,1/10/20,0,0,0,0,17633.17,0
B004,11/10/18,17187,15463.53,0,0,9646.27,1
B004,8/11/23,26253.61,13817.83,0,0,19866.68,1
B002,2/9/21,32285.68,21832.48,0,0,18014.25,1
B001,1/4/19,23610.16,24243.08,0,0,16577.62,1
B008,8/21/23,0,0,0,0,14820.61,0
B003,2/3/22,34578.7,20659.35,0,0,27035.97,1
B003,8/13/21,30827.32,26970.3,0,0,22487.41,1
B005,6/9/21,28893.61,21855.35,0,0,22949.05,1
B006,3/1/24,24249.33,22174.46,0,1,25506.97,1
B002,6/21/21,22225.76,19636.57,0,0,21595.23,1
B003,7/5/20,19296.53,17471.92,0,0,14911.82,1
B006,5/31/19,21463.52,14616.49,0,0,19948.77,1
B001,2/26/20,26710.96,20217.83,0,0,14575.48,1
B007,3/21/25,18115.99,10440.26,0,0,8307.36,1
B008,5/4/22,19396.11,12065.29,0,0,12031.8,1
B002,1/6/22,26244.92,25412.4,0,0,21229.92,1
B001,8/25/22,32231.82,17493.27,0,0,23596.35,1
B004,4/20/23,21005.65,21391.9,0,0,14140.24,1
B008,10/12/23,14299.31,15830.46,0,0,15362.58,1
B005,11/7/23,19288.55,14803.46,0,0,17640.21,1
B008,9/26/19,16015.59,8077.95,0,0,9871.98,1
B005,3/19/22,18386.36,16158.68,0,0,13479.41,1
B008,8/30/24,23247.12,14934.55,0,0,18790.31,1
B008,9/1/19,,,0,1,11803.76,1
B005,11/21/19,14731.86,18583.06,0,0,14005.57,1
B007,5/2/24,18114.01,12812.99,0,0,10459.97,1
B003,3/2/25,24727.45,18753.58,0,0,22888.5,1
B005,12/15/20,20861.76,26205.92,0,1,26469.52,1
B008,3/11/25,16295.57,13318.64,0,0,13126.13,1
B008,11/22/22,11249.97,10785.77,0,0,9372.93,1
B001,10/16/22,17633.46,14328.96,0,0,13383.21,1
B002,10/16/22,17215.41,20090.19,0,0,17694.26,1
B002,11/3/22,34029.44,31503.74,0,0,24021.75,1
B005,11/4/20,26351.5,15458.68,0,0,14165.47,1
B003,4/24/20,29190.39,23059.75,0,0,22943.37,1
B006,12/30/19,21357.35,15934.17,0,0,18154.63,1
B004,7/14/21,18710.44,20953.34,0,0,15455.03,1
B004,10/5/24,11287.26,12674.93,0,0,7873.4,1
B006,5/27/21,21607.62,22234.27,0,0,18570.91,1
B005,7/11/23,21809.45,13278.59,0,0,10572,1
B004,8/11/20,19795.01,18176.31,0,0,13758.46,1
B002,6/15/22,34271.27,33158.95,0,1,28650.76,1
B006,3/2/24,13398.44,13904.13,0,0,13558.65,1
B006,3/8/20,13968.06,13004.74,0,0,13686.42,1
B005,12/29/24,12678.58,15555.34,0,0,8635.09,1
B005,1/21/25,20795.07,19656.8,0,0,20911.98,1
B001,3/18/21,25217.71,28918.75,0,0,16929.68,1
B008,8/13/22,13950.31,10250.41,0,0,9910.5,1
B004,2/8/23,23724.59,22075.83,0,0,16325.6,1
B002,1/4/24,31667.54,27594.42,0,0,21930.46,1
B001,4/26/21,23527.9,17159.65,0,0,12159.35,1
B003,9/10/21,30425.57,22215.98,0,0,25586.25,1
B004,9/23/24,52179.77,38551.12,0,0,45489.17,1
B001,9/15/22,38906.67,21467.13,0,1,23439.32,1
B006,12/31/24,19884.13,15110.33,0,0,17200.41,1
B007,10/26/23,20555.36,14315.97,0,0,11768.08,1
B002,5/1/24,29863.29,22186.74,0,1,20723.47,1
B006,1/2/21,15989.92,11500.35,0,0,13264.07,1
B001,2/23/20,15154.08,14135.44,0,0,8073.22,1
B003,4/4/23,,,0,0,14821.52,1
B004,6/6/22,19916.7,14414.28,0,0,15708.02,1
B004,4/20/21,23475.3,18715.2,0,0,21738.38,1
B003,4/26/21,24417.44,28740.15,0,0,17729.73,1
B008,12/20/19,13099.18,13149.08,0,0,6786.68,1
B008,1/22/21,16239.24,14871.87,0,0,15155.13,1
B006,2/13/22,9021.38,10825.84,0,0,10840.72,1
B006,4/14/23,18081.5,21221.2,0,0,12870.35,1
B007,4/4/25,25556.59,13845.06,0,0,16024.09,1
B003,11/17/19,17667.5,21344.09,0,0,12754.69,1
B001,12/28/21,21850.29,23838.54,0,0,21532.67,1
B005,12/15/19,13654.02,16576.38,0,1,12973.37,1
B008,7/15/19,16592.21,14350.51,0,1,9803.45,1
B008,2/21/20,18674.66,12641.41,0,0,15752.31,1
B006,2/19/19,18266.5,16291.71,0,0,12177.24,1
B007,7/1/24,16490.45,15311.11,0,1,10845.63,1
B001,8/20/19,23566.86,14916.99,0,0,12761.06,1
B003,11/16/22,25633.33,22484.29,0,0,15174.82,1
B007,5/27/20,19044,13425.29,0,0,16223.81,1
B003,3/6/24,22616.62,22132.85,0,0,13812.14,1
B002,10/2/18,35855.83,25969.78,0,0,23556.49,1
B005,1/23/22,13302.26,9152.79,0,0,7320.78,1
B004,4/15/25,26477.38,18773.11,0,1,20514.6,1
B007,10/11/23,20524.68,12198.37,0,0,13146.29,1
B008,5/17/20,11347.96,8636.12,0,0,5885.97,1
B001,8/20/24,24663.41,19778.28,0,0,20720.63,1
B008,9/20/20,13270.78,11529.04,0,0,13266.79,1
B003,2/8/25,25911.03,14589.82,0,0,19204.07,1
B008,5/17/25,12511.22,12728.2,0,0,12299.94,1
B001,10/29/23,16196.64,15343.05,0,0,14980.84,1
B007,8/10/23,16944.97,16483.12,0,0,13002.58,1
B004,4/6/25,16458.26,9197.75,0,0,14058.86,1
B004,11/15/20,15470.05,15968.6,0,1,7855.45,1
B003,1/17/19,24516.61,19935.67,0,0,19171.73,1
B008,11/16/19,10747.25,13476.28,0,0,14327.34,1
B006,1/4/19,27522.21,16659.53,0,0,13078.68,1
B007,5/30/21,10368.56,10243.15,0,0,7681.04,1
B008,9/1/23,18407.34,18153.14,0,1,14434.71,1
B003,7/5/19,30529.27,24556.67,0,0,18694.19,1
B008,4/2/23,9731.92,8489.04,0,0,6358.71,1
B005,7/25/25,18025.82,21848.3,0,0,19038.41,1
B002,1/10/21,17979.58,18368.9,0,0,19457.45,1
B006,1/31/22,18542.45,19334.2,0,0,10168.42,1
B003,6/21/20,45982.24,36281.86,0,0,33337.04,1
B005,11/24/18,17642.58,15687.44,0,0,17314.83,1
B004,8/1/22,26478.14,19519.33,0,1,24748.33,1
B003,9/7/24,21426.13,17207.5,0,0,13336.88,1
B004,8/2/22,23371.38,16170.27,0,0,11188.59,1
B006,6/8/20,18624.51,14397.31,0,0,13499.17,1
B008,8/15/22,16915.71,21560.6,0,1,16868.94,1
B006,10/17/19,24656.24,14876.45,0,0,19115.22,1
B007,12/5/22,17594.98,11260.09,0,0,11060.42,1
B005,10/7/18,15525.49,12964.97,0,0,13640.47,1
B008,9/30/22,14621.2,20365.24,0,0,14123.94,1
B005,3/15/23,23374.38,25561.17,0,1,15569.75,1
B008,7/22/20,22041.72,13318.32,0,0,13363.87,1
B004,5/29/25,18793.11,19512.78,0,0,12284.32,1
B006,9/30/23,17769.13,18147.39,0,0,19106.45,1
B001,3/20/20,19705.18,20378.92,0,0,14017.31,1
B002,11/13/18,25787.51,25635.74,0,0,21554.02,1
B004,4/7/19,20654.06,11485.01,0,0,11284.59,1
B005,1/23/20,17918.19,19607.56,0,0,11419.83,1
B001,10/11/20,17449.08,13498.56,0,0,13830.6,1
B003,2/13/19,33877.15,25455.06,0,0,14833.33,1
B005,2/26/19,17084.16,17970.3,0,0,9791.37,1
B002,1/22/21,38293.28,32311.12,0,0,18762.93,1
B004,5/16/21,13323.88,13937.35,0,0,14407.48,1
B007,8/27/23,15182.88,11113.18,0,0,12873.89,1
B008,10/27/19,11225.11,9623.7,0,0,6359.86,1
B001,3/25/20,28373.27,26821.06,0,0,16893.16,1
B007,12/24/19,15908.75,15569.2,0,0,9781.49,1
B005,3/18/23,15446.08,11907.52,0,0,13363.58,1
B007,5/1/25,,,0,1,13234.07,1
B002,1/24/20,44412.88,26567.68,0,0,28817.24,1
B008,10/16/20,18104.71,13712.95,0,0,10192.65,1
B005,1/21/22,15792.18,14800.65,0,0,14549.24,1
B007,2/9/23,20620.56,14136.64,0,0,20104.19,1
B003,7/7/22,27617.18,24382.77,0,0,28233.79,1
B004,1/11/20,14256.66,13479.3,0,0,14491.04,1
B007,10/26/24,15781.97,7422.43,0,0,9682.64,1
B002,3/5/25,31236.68,28658.36,0,0,19487.29,1
B005,6/18/21,25284.13,21615.06,0,0,17936.01,1
B007,8/1/25,32902.76,19179.21,0,1,14363.43,1
B003,2/8/25,25911.03,14589.82,0,0,19204.07,1
B002,12/17/19,33831.27,29042.86,0,0,26657.84,1
B006,11/3/20,20199.68,19647.66,0,0,10562.76,1
B008,12/7/19,13099.98,9871.95,0,0,8088.42,1
B004,7/18/23,21288.47,17983.87,0,0,19081,1
B007,3/20/22,15601.84,8749.62,0,0,12808.77,1
B005,3/12/19,24589.67,13161.91,0,0,15634.28,1
B005,1/19/23,26746.08,16725.32,0,0,13355.02,1
B004,8/9/22,16935.71,20496.52,0,0,17813.62,1
B003,9/20/21,27917.29,15462.07,0,0,18266.81,1
B002,10/15/19,32721.77,31523.63,0,1,20540.23,1
B003,5/29/22,22026.69,15171.56,0,0,17690.72,1
B001,12/9/24,27442.21,16457.16,0,0,15798.37,1
B006,3/29/23,26523.78,17474.06,0,0,19223.06,1
B007,4/1/22,21733.27,16125.85,0,1,12740.49,1
B001,11/24/23,33193.76,23062.61,0,0,17281.78,1
B005,3/6/24,18936.31,21778.46,0,0,14112.36,1
B004,4/3/21,14267.14,10902.74,0,0,11845.83,1
B003,11/21/19,31185.29,20204.84,0,0,14796.83,1
B001,5/14/24,30555.06,16749.58,0,0,12858.67,1
B003,9/20/23,27716.5,24959.28,0,0,15856.88,1
B002,12/18/24,27313.37,21562.2,0,0,17750.61,1
B008,1/9/23,22335.09,14517.76,0,0,17470.45,1
B007,4/29/24,22095.09,15128.13,0,0,10699.13,1
B007,8/5/20,17297.14,15206.95,0,0,12843.92,1
B003,9/26/23,29706.31,17105.31,0,0,21060.5,1
B002,2/19/22,24802.33,23077.3,0,0,14881.78,1
B002,5/15/24,46461.38,30117.48,0,1,19175.26,1
B004,10/8/23,14153.64,12562.54,0,0,6767.48,1
B003,12/5/21,16899.02,16976.89,0,0,13264.74,1
B002,8/27/21,26558.33,23429.9,0,0,19018.42,1
B008,4/12/21,18037.98,10790.03,0,0,9529.46,1
B005,2/15/22,32525.43,19783.66,0,1,21952.7,1
B006,10/4/23,22058.94,18527.75,0,0,15123.3,1
B007,8/14/21,13456.17,12766.62,0,0,12496.21,1
B002,9/21/19,21664.95,19921.12,0,0,21257.83,1
B005,7/9/24,17523.04,18137.54,0,0,14766.8,1
B005,8/3/23,25581.54,15386.55,0,0,22573.88,1
B003,10/9/20,23273.7,16579.48,0,0,20052.86,1
B004,11/24/23,23770.3,22398.47,0,0,12389.78,1
B005,12/19/19,22435.69,13895.23,0,0,9478.71,1
B002,12/16/19,33179.61,21621.51,0,0,28216.37,1
B001,6/26/21,16093.18,20356.37,0,0,11381.01,1
B003,2/7/22,31916.87,17307.63,0,0,12690.81,1
B006,6/8/24,16996.63,14103.27,0,0,9246.2,1
B005,8/20/20,21079.92,18002.26,0,0,13389.16,1
B002,4/5/23,29416.95,22959.36,0,0,18341.47,1
B007,3/1/25,20167.9,12269.12,0,1,12145.18,1
B005,6/20/25,20669.94,23503.23,0,0,20760.03,1
B005,12/20/18,19446.01,22872.06,0,0,23367.37,1
B004,7/11/20,14724.25,17082.27,0,0,17356.38,1
B002,3/29/20,24917.76,18998.94,0,0,24356.58,1
B005,6/29/23,14861,14579.06,0,0,10895.2,1
B001,7/11/21,19220.55,11020.44,0,0,16134.51,1
B005,4/16/24,19801.58,18379.22,0,0,11559.59,1
B002,7/16/23,18573.22,13278.16,0,0,7768.32,1
B005,3/21/19,53829.11,53670.69,0,0,52374.9,1
B001,6/23/25,24612.82,19837.52,0,0,13267.62,1
B007,11/15/20,,,0,1,6561.25,1
B006,10/20/23,25169.26,18447.38,0,0,23542.32,1
B003,10/7/21,32346.44,19996.93,0,0,26123.58,1
B007,2/15/20,16359.37,12922.25,0,1,14127.08,1
B004,11/27/18,23689.44,14852.53,0,0,9538.22,1
B002,3/4/20,23938.57,25057.75,0,0,22403.26,1
B006,10/6/24,10655.29,12633.47,0,0,7047.66,1
B003,1/14/20,29927.79,20143.44,0,0,14625.45,1
B002,1/13/24,34484.78,18108.13,0,0,22881.49,1
B002,2/16/24,33601.6,29445.44,0,0,27670.84,1
B003,5/23/22,33791.9,18721.87,0,0,21813.8,1
B002,12/25/18,0,0,1,0,4808.8,0
B003,3/28/25,40544.49,23280.56,0,0,31248.72,1
B003,3/17/19,16420.64,9072.34,0,0,13178.91,1
B005,2/28/22,25203.63,17848.18,0,0,21136.95,1
B004,5/5/20,25169.52,18154.88,0,0,15644.97,1
B003,4/23/25,32575.32,19462.39,0,0,14117.46,1
B002,3/6/22,25795.81,14794.69,0,0,18746.55,1
B006,12/28/24,15165.82,13221.71,0,0,13336.27,1
B004,11/30/23,17906.13,19585.72,0,0,17702.52,1
B004,3/27/22,15830.66,17060.81,0,0,10206.88,1
B002,12/24/21,28487.01,25626.39,0,0,19551.56,1
B002,8/7/22,24521.58,14966.94,0,0,15331.12,1
B004,1/13/21,24939.47,19942.05,0,0,23180.45,1
B008,6/1/22,22245.9,15089.79,0,1,15413.77,1
B008,7/11/21,11060.18,10841.19,0,0,11016.91,1
B002,8/11/23,39465.77,24724.21,0,0,34772.3,1
B001,10/20/20,22549.44,23520.54,0,0,21137.77,1
B003,11/8/23,32415.39,24520.3,0,0,21725.59,1
B005,11/27/18,20324.61,16478.09,0,0,10658.26,1
B004,9/22/23,25770.22,15684.91,0,0,19365.87,1
B002,3/3/22,28351.55,20260.06,0,0,14473.84,1
B001,3/12/23,20788.79,14079.43,0,0,10917.65,1
B003,5/2/24,36512.58,22572.18,0,0,22608.79,1
B005,4/20/23,16253.09,17223.1,0,0,17248.54,1
B002,12/6/22,32077.52,26548.44,0,0,31606.14,1
B005,4/19/25,16049.49,10193.15,0,0,13104.58,1
B007,12/12/22,18827.39,13141.27,0,0,16950.43,1
B008,4/23/22,10835.94,10427.41,0,0,6718.97,1
B002,6/13/22,32200.73,24950.53,0,0,30312.49,1
B003,11/3/22,25140.28,30322.5,0,0,24421.74,1
B007,10/5/18,20737.48,18691.39,0,0,16407.93,1
B004,2/10/22,24643.01,19363.17,0,0,18588.55,1
B006,4/18/19,15903.2,17769.12,0,0,16749.33,1
B004,11/7/18,20868.09,15531.51,0,0,12247.01,1
B001,1/8/25,23465.94,21776.42,0,0,19264.32,1
B005,8/7/22,15848.61,12054.06,0,0,14481.76,1
B007,6/24/19,14212.95,15819.42,0,0,8580.85,1
B005,8/8/21,16342.09,13215.7,0,0,14881.6,1
B001,7/22/21,24755.61,16588.77,0,0,14677.05,1
B005,1/8/22,17250.8,13286.98,0,0,12743.33,1
B002,6/21/23,33834.39,23606.23,0,0,15908.58,1
B004,6/13/23,27066.64,16936.12,0,0,16671.77,1
B008,5/9/20,11697.08,11052.86,0,0,8982.48,1
B005,9/12/20,19838.43,11539.01,0,0,9201.35,1
B003,12/30/20,31276.31,29178.05,0,0,31443.76,1
B006,4/25/23,20648.81,18822.45,0,0,21129.75,1
B001,6/13/20,17606.11,12537.61,0,0,13990.46,1
B002,9/5/24,33427.61,18972.14,0,0,18795.1,1
B004,6/20/23,23339.33,24204.03,0,0,25802.89,1
B003,9/30/23,,,0,0,13622.9,1
B006,5/13/25,20291.07,16394.51,0,0,13190.6,1
B008,5/13/25,15592.36,14398.23,0,0,7435.2,1
B004,9/20/19,28236.83,16611.38,0,0,19743.58,1
B001,5/3/22,53003,49079.34,0,0,52106.5,1
B002,2/7/23,28653.72,29839.36,0,0,24309.11,1
B005,9/26/23,20836.19,18804.67,0,0,18612.34,1
B005,2/19/19,21065.32,16201.72,0,0,12493.49,1
B002,4/10/21,,,0,0,11671.11,1
B006,7/28/22,24093.2,13948.5,0,0,18197.89,1
B007,3/17/24,12261.71,7598.98,0,0,9214.93,1
B002,2/28/23,29288.96,26524.02,0,0,31954.02,1
B005,6/7/25,18366.64,10286.19,0,0,15119.71,1
B007,3/5/22,13207.08,13740.13,0,0,14452.56,1
B001,5/12/25,25903.71,19415.5,0,0,20321.87,1
B008,2/19/19,17506.47,12062.52,0,0,14538.53,1
B007,8/18/21,13437.32,14609.89,0,0,12905.06,1
B007,10/4/20,12816.75,10020.67,0,0,7985.85,1
B001,7/13/21,28883.49,16502.84,0,0,19507.48,1
B005,9/25/24,18099.45,19935.63,0,0,10897.72,1
B006,10/4/21,21980.1,11354.01,0,0,16795.41,1
B002,6/10/21,28188.44,32497.13,0,0,22471.96,1
B008,11/17/18,16848.13,11573.16,0,0,11349.59,1
B007,10/21/23,11041.53,12336.77,0,0,6636.73,1
B002,1/7/23,21969.73,17911.05,0,0,18292.1,1
B008,9/20/21,14225.11,16049.61,0,0,10938.07,1
B002,8/19/20,29413.82,28465.43,0,0,21245.56,1
B002,11/13/19,23148.38,24710.43,0,0,22650.03,1
B006,10/8/21,19929.66,21451.76,0,0,21235.39,1
B002,2/21/25,37327.96,26288.08,0,0,33900.15,1
B003,6/20/25,31908.1,29134.29,0,0,18510.1,1
B007,6/12/25,15031.12,19348.47,0,0,9528.18,1
B002,9/8/19,15160.39,15754.1,0,0,15695.82,1
B004,3/14/25,24059.87,13988.36,0,0,13960.14,1
B003,8/20/24,27338.19,27229.69,0,0,22127.75,1
B006,3/29/20,,,0,0,6959.14,1
B004,6/22/22,22769.81,17508.69,0,0,17842.25,1
B004,3/7/21,20128.77,9779.41,0,0,9595.68,1
B005,1/6/23,26256.14,15746.06,0,0,21338.48,1
B004,7/15/21,27218.45,18521.26,0,1,12789.59,1
B004,4/17/21,18291.92,12748.55,0,0,16059.48,1
B004,10/30/21,17060.17,12407.13,0,0,12344.73,1
B001,5/9/21,17950.03,14399.38,0,0,8077.52,1
B005,6/2/24,15391.43,11849.89,0,0,8615.64,1
B004,9/10/24,,,0,0,19338.66,1
B004,6/12/24,19829.48,17496.4,0,0,17032.75,
B005,6/29/21,18892.27,21345.18,0,0,21584.44,1
B002,10/17/23,32025.63,19891.13,0,0,24461.63,1
B002,2/20/20,31176.41,23388.75,0,0,21599.09,1
B004,9/11/21,16961.11,20815.57,0,0,12718.56,1
B003,2/26/22,25244.65,14152.47,0,0,18394.63,1
B004,6/22/24,18625.83,15512.45,0,0,16580.16,1
B007,2/19/24,0,0,1,0,4651.18,0
B005,12/8/18,15292.4,14046.49,0,0,14595.79,1
B004,7/18/25,29895.72,20544.83,0,0,13943.13,1
B007,10/14/24,0,0,1,0,6595.33,0
B002,1/19/21,25147.78,22658.04,0,0,21764.6,1
B006,12/31/21,23007.09,19677.62,0,0,21124.44,1
B006,1/19/25,12568.69,9572.78,0,0,12076.56,1
B002,1/3/21,24008.02,17132.37,0,0,11481.26,1
B001,1/20/22,27089.73,23673.36,0,0,15964.34,1
B005,3/2/20,20376.31,15431.38,0,0,12546.02,1
B002,10/27/19,23790.02,17126.12,0,0,18515.74,1
B003,7/24/23,29518.36,21652.83,0,0,20976.41,1
B001,10/16/18,19618.96,16427.53,0,0,15973.5,1
B001,1/29/21,23278.88,17681.21,0,0,14750.37,1
B006,4/9/21,20013.82,15987.88,0,0,14507.76,1
B003,6/29/19,28882,19565.66,0,0,16271.56,1
B003,8/21/19,31419.7,22104.96,0,0,25731.36,1
B002,4/24/25,30892.12,17712.45,0,0,20456.07,1
B003,8/29/24,31484.13,17821.29,0,0,23687.8,1
B005,4/30/23,14211.39,10477.1,0,0,9472.19,1
B008,6/15/23,24538.6,17700.2,0,1,18520.71,1
B005,1/7/22,19754.53,14257.68,0,0,17919.14,1
B006,2/10/20,25761.57,14561.19,0,0,16301.1,1
B004,1/16/23,0,0,1,0,3240.02,0
B006,2/26/21,20428.68,16771.65,0,0,16904.87,1
B005,2/27/20,22928.66,20173.51,0,0,12981.96,1
B001,7/28/24,18390.13,12030.3,0,0,12669.44,1
B007,5/18/19,14871.81,10127.81,0,0,6718.66,1
B007,3/20/21,15025.28,8850.76,0,0,10733.04,1
B004,11/20/22,18416.07,12637.39,0,0,11145.17,1
B007,3/2/24,14059.81,11730.5,0,0,13442.14,1
B005,7/1/21,22062.69,18817.43,0,1,12265.85,1
B007,1/25/23,18559.68,17224.49,0,0,13253.37,1
B002,2/7/24,27172.69,27444.89,0,0,20636.57,1
B002,1/19/19,29579.94,19338.85,0,0,13895.45,1
B001,6/4/23,16657.41,10248.19,0,0,13547.86,1
B001,7/15/22,28515.19,35914.66,0,1,19016.89,1
B005,7/29/24,67266.83,40222.46,0,0,41005.33,1
B004,12/13/22,22431.74,15892.33,0,0,13329.79,1
B007,2/17/20,0,0,1,0,4702.39,0
B007,6/14/22,17237.35,13218.42,0,0,15025.66,1
B004,12/31/22,21183.08,12621.33,0,0,13526.28,1
B001,12/24/22,19529.73,22024.83,0,0,12551.63,1
B006,12/8/24,15209.38,13039.01,0,0,10615.45,1
B008,7/4/22,4314.44,5599.15,1,0,4992.03,1
B001,3/31/25,31320.04,19808.28,0,0,27112.68,1
B007,12/6/23,16137.84,11429.54,0,0,6258.89,1
B008,5/26/24,12076.33,9167.98,0,0,8710.09,1
B008,10/8/20,18661.9,12446.58,0,0,11635.55,1
B008,1/26/19,13607.08,11669.33,0,0,9436.26,1
B007,12/12/20,18002.53,9877.39,0,0,10836.19,1
B004,9/1/21,31429.63,26146.3,0,1,29867.08,1
B001,6/5/21,21595.26,12699.81,0,0,19307.01,1
B003,5/3/24,27954.17,26035.82,0,0,29798.35,1
B001,6/21/25,22684.03,12764.48,0,0,13204.27,1
B002,5/5/19,25087.39,19406.91,0,0,11769.32,1
B003,9/18/24,31255.73,22690.57,0,0,28183.25,1
B003,9/28/22,30278.08,21289.66,0,0,14246.16,1
B005,3/26/24,18773.33,20227.01,0,0,15818.25,1
B008,6/16/23,16709.51,14506.2,0,0,15539.51,1
B008,3/18/24,13364.45,12722.48,0,0,8830.63,1
B004,1/3/20,30697.44,17577.74,0,0,21046.93,1
B004,12/21/20,22440,16671.96,0,0,21753.5,1
B007,4/5/23,17112.09,12207.5,0,0,11694.93,1
B008,10/18/18,18315.52,15355.05,0,0,19159.43,1
B007,6/19/21,4795.97,3843.56,1,0,4559.84,
B002,4/6/19,18572.95,21940.63,0,0,16205.05,1
B008,2/6/23,15341.79,12051.48,0,0,11569.45,1
B001,4/30/20,,,0,0,18028.27,1
B008,11/25/19,19649.96,10599.42,0,0,10994.99,1
B005,6/12/19,20271.02,19109.83,0,0,11379.87,1
B008,4/2/22,17862.49,10906.91,0,0,14593.83,1
B005,7/31/19,17467.53,19885.34,0,0,10173.48,1
B008,5/5/20,17518.35,12694.85,0,0,11936.91,1
B003,10/15/22,19991.16,23900.41,0,1,17304.58,1
B003,12/30/22,,,0,0,36214.64,1
B006,9/20/23,17558.14,19003.3,0,0,20724.94,1
B008,7/13/23,15041.38,13364.86,0,0,11636.45,1
B006,8/20/19,16299.09,11236.62,0,0,9392.43,1
B002,10/31/23,32182.17,19458.48,0,0,23516.32,1
B007,5/17/24,18734.32,11384.01,0,0,16018.06,1
B007,3/16/24,12515.08,12189.3,0,0,8726.56,1
B003,6/28/23,21815.42,22936.2,0,0,19499.41,1
